"buyer_gender","color","make","new_car","purchase_date","buyer_age","discount","sale_price"
"Female","Pink","Isuzu","Yes","08/05/2021",41,0.32,26011
"Genderfluid","Aquamarine","GMC","Yes","04/11/2021",53,0.01,39249
"Male","Indigo","Eagle","No","22/01/2021",33,0.18,61031
"Male","Turquoise","Mercedes-Benz","Yes","02/09/2021",42,0.22,40565
"Male","Red","Audi","No","13/09/2021",20,0.12,12135
"Male","Crimson","Pontiac","No","06/10/2021",52,0.19,60376
"Male","Violet","BMW","Yes","23/05/2021",24,0.44,45872
"Female","Crimson","Chevrolet","No","18/03/2021",64,0.16,48521
"Female","Violet","Kia","No","25/02/2021",30,0.2,11933
"Agender","Fuscia","Pontiac","Yes","01/09/2021",56,0.1,23054
"Male","Pink","Volkswagen","Yes","22/05/2021",41,0.16,20559
"Other","Red","Volkswagen","No","30/09/2021",25,0.48,65998
"Male","Fuscia","Acura","Yes","28/02/2021",25,0.19,36522
"Male","Teal","Porsche","Yes","25/01/2021",45,0.3,24438
"Male","Mauv","Pontiac","Yes","28/06/2021",61,0.12,49725
"Female","Indigo","Ford","No","29/12/2021",48,0.02,49260
"Other","Maroon","Mitsubishi","No","12/01/2021",42,0.34,37638
"Female","Orange","GMC","No","30/09/2021",33,0.35,53977
"Female","Green","Volvo","No","09/06/2021",57,0.28,20530
"Male","Mauv","Dodge","Yes","05/04/2021",39,0.08,74771
"Male","Turquoise","Volkswagen","Yes","22/09/2021",54,0.44,24752
"Female","Red","Acura","No","03/03/2021",30,0.35,64351
"Male","Khaki","Pontiac","Yes","05/10/2021",37,0.45,72656
"Female","Green","Shelby","No","17/10/2021",34,0.41,62955
"Female","Aquamarine","Ford","Yes","31/01/2021",20,0.25,71008
"Genderqueer","Aquamarine","Volkswagen","No","06/04/2021",61,0.37,29197
"Female","Blue","BMW","Yes","07/12/2021",62,0.38,16151
"Polygender","Violet","GMC","Yes","28/10/2021",65,0.09,58842
"Polygender","Orange","Ford","No","15/03/2021",61,0,38446
"Male","Blue","Cadillac","Yes","20/12/2021",48,0.17,59354
"Male","Khaki","Mitsubishi","No","11/07/2021",52,0.16,46685
"Female","Mauv","Audi","No","17/06/2021",51,0.46,34861
"Male","Crimson","Chevrolet","Yes","20/01/2021",36,0.36,52279
"Female","Aquamarine","Lincoln","No","18/10/2021",39,0.15,58541
"Female","Maroon","Volvo","No","25/06/2021",46,0.27,23545
"Female","Purple","Oldsmobile","Yes","27/03/2021",23,0.36,13434
"Male","Teal","Honda","Yes","10/06/2021",48,0.49,10681
"Female","Khaki","Audi","No","27/05/2021",51,0.36,19878
"Male","Crimson","Hummer","No","23/03/2021",26,0.46,68402
"Male","Puce","Suzuki","Yes","18/05/2021",60,0.45,33366
"Male","Turquoise","Dodge","Yes","24/10/2021",41,0.4,20526
"Male","Mauv","Volkswagen","No","07/01/2021",56,0.03,11849
"Male","Indigo","Chevrolet","No","07/12/2021",47,0.13,60540
"Bigender","Indigo","Chevrolet","Yes","28/01/2021",60,0.31,47843
"Female","Teal","Hyundai","Yes","03/07/2021",48,0.36,60024
"Bigender","Goldenrod","Volvo","Yes","22/11/2021",49,0.5,22241
"Male","Pink","Honda","Yes","12/04/2021",60,0.28,55149
"Genderfluid","Green","Dodge","No","26/04/2021",45,0.47,65794
"Male","Crimson","Chrysler","Yes","01/12/2021",41,0.03,62701
"Male","Red","Infiniti","No","11/09/2021",37,0.08,58961
"Male","Teal","Toyota","No","02/02/2021",63,0,62419
"Female","Teal","GMC","Yes","09/04/2021",47,0.4,58139
"Male","Goldenrod","Renault","No","12/11/2021",34,0.13,32160
"Male","Mauv","Kia","Yes","18/04/2021",23,0.45,45890
"Male","Turquoise","Toyota","Yes","27/08/2021",35,0.24,48711
"Male","Crimson","Cadillac","No","22/07/2021",62,0.41,56560
"Male","Orange","BMW","No","17/10/2021",44,0.37,13363
"Male","Aquamarine","Mazda","Yes","03/10/2021",55,0.14,11324
"Male","Pink","Mercedes-Benz","Yes","16/04/2021",47,0.39,70322
"Agender","Fuscia","Mitsubishi","No","26/02/2021",32,0.47,61286
"Male","Khaki","Toyota","Yes","11/05/2021",63,0.15,16011
"Female","Teal","Chevrolet","No","14/10/2021",59,0.48,62673
"Male","Pink","Suzuki","Yes","22/07/2021",58,0.2,30152
"Female","Aquamarine","Saturn","No","03/10/2021",55,0.09,35680
"Bigender","Blue","Buick","Yes","09/05/2021",38,0.05,10471
"Female","Maroon","Buick","No","21/10/2021",20,0.38,62116
"Male","Puce","Ford","Yes","12/09/2021",53,0.33,61842
"Female","Aquamarine","Ford","No","15/04/2021",22,0.38,36783
"Male","Green","Lexus","No","06/04/2021",63,0.11,42673
"Male","Puce","Pontiac","Yes","19/08/2021",38,0.21,15139
"Female","Goldenrod","Mercedes-Benz","Yes","28/06/2021",22,0.23,22650
"Male","Maroon","Volkswagen","No","22/03/2021",62,0.21,57500
"Male","Aquamarine","Chevrolet","Yes","11/04/2021",58,0.01,73658
"Female","Orange","Chevrolet","Yes","31/08/2021",25,0.16,53852
"Male","Khaki","Jaguar","Yes","22/09/2021",40,0.33,66063
"Male","Yellow","Dodge","Yes","26/08/2021",59,0.05,74407
"Female","Purple","Suzuki","Yes","10/05/2021",23,0.3,60808
"Male","Goldenrod","GMC","Yes","14/06/2021",64,0.07,21579
"Male","Blue","Mercedes-Benz","Yes","14/11/2021",24,0.38,17586
"Male","Maroon","Buick","No","20/08/2021",31,0.07,65082
"Female","Green","Pontiac","Yes","29/07/2021",20,0.34,49665
"Male","Yellow","Dodge","No","26/01/2021",51,0,26465
"Female","Red","Ford","No","05/12/2021",54,0.22,15399
"Male","Blue","Chevrolet","Yes","03/10/2021",41,0.08,44356
"Female","Pink","Acura","Yes","12/10/2021",46,0.39,63141
"Male","Red","Austin","No","20/11/2021",41,0.03,72120
"Male","Puce","Ford","Yes","31/08/2021",24,0.36,48627
"Female","Teal","Audi","No","02/09/2021",25,0.33,21871
"Male","Goldenrod","Cadillac","No","05/08/2021",38,0.08,17454
"Male","Puce","Kia","No","23/10/2021",34,0.07,24860
"Male","Purple","Nissan","Yes","08/05/2021",54,0.43,35775
"Female","Khaki","Chevrolet","No","04/06/2021",35,0.43,37193
"Male","Purple","Lexus","Yes","21/02/2021",56,0.15,69226
"Male","Indigo","Bentley","No","02/01/2021",46,0.27,53639
"Female","Mauv","Ford","Yes","14/08/2021",57,0.27,28703
"Male","Violet","Volkswagen","No","04/11/2021",26,0.02,48697
"Male","Turquoise","Chevrolet","No","14/04/2021",61,0.28,10650
"Female","Fuscia","Cadillac","No","11/07/2021",37,0.26,17357
"Female","Khaki","Hyundai","No","26/11/2021",56,0.19,23906
"Male","Aquamarine","Bentley","Yes","04/10/2021",50,0.46,20891
"Female","Purple","Toyota","No","23/11/2021",33,0.41,12742
"Male","Violet","Pontiac","Yes","30/04/2021",34,0.14,55735
"Male","Turquoise","Dodge","No","07/02/2021",56,0.06,54865
"Female","Khaki","Buick","No","29/10/2021",49,0.19,56124
"Female","Puce","Infiniti","Yes","23/03/2021",25,0.42,11558
"Male","Crimson","Subaru","No","21/04/2021",46,0.17,62755
"Genderqueer","Red","Mitsubishi","Yes","24/08/2021",46,0.36,71583
"Female","Teal","Ford","Yes","05/05/2021",62,0.43,44931
"Female","Pink","Jeep","Yes","07/11/2021",39,0.39,60448
"Male","Purple","Volvo","Yes","04/10/2021",65,0.36,24451
"Female","Green","BMW","No","26/03/2021",26,0.46,11839
"Male","Turquoise","Volkswagen","Yes","26/10/2021",43,0.1,27668
"Female","Puce","Honda","No","28/11/2021",55,0.48,13289
"Male","Orange","Dodge","Yes","13/05/2021",56,0.34,18264
"Female","Purple","Kia","Yes","29/01/2021",53,0.08,14250
"Male","Green","Mazda","Yes","03/07/2021",51,0.47,65535
"Female","Purple","Oldsmobile","No","04/05/2021",26,0.18,59148
"Female","Orange","Ford","No","10/08/2021",22,0.37,61907
"Male","Mauv","Dodge","No","12/07/2021",52,0.48,40390
"Male","Teal","Nissan","Yes","15/04/2021",59,0.07,22225
"Male","Teal","Honda","No","01/10/2021",20,0.02,29857
"Female","Puce","Jeep","No","10/03/2021",36,0.46,72946
"Female","Orange","Ford","No","21/07/2021",41,0.09,45052
"Female","Blue","Cadillac","No","10/07/2021",29,0.44,74753
"Genderfluid","Red","Chevrolet","Yes","09/04/2021",54,0.03,47761
"Genderfluid","Yellow","BMW","No","17/07/2021",25,0.43,56160
"Male","Violet","Aptera","Yes","28/11/2021",50,0.4,17733
"Male","Violet","Ford","No","11/05/2021",50,0.09,30323
"Male","Maroon","Infiniti","Yes","23/05/2021",33,0.28,22477
"Female","Fuscia","Volkswagen","No","29/12/2021",57,0.16,50696
"Female","Pink","Nissan","Yes","19/11/2021",38,0.39,19493
"Male","Violet","Mazda","Yes","28/04/2021",33,0.1,42564
"Female","Mauv","Audi","Yes","15/09/2021",60,0.03,47531
"Male","Aquamarine","Pontiac","No","25/07/2021",26,0.24,43650
"Male","Purple","Mazda","No","08/06/2021",60,0.44,74549
"Female","Indigo","Chrysler","Yes","23/07/2021",35,0.47,52228
"Female","Purple","GMC","Yes","24/07/2021",22,0.47,74328
"Male","Orange","Isuzu","No","02/01/2021",40,0.27,24659
"Other","Khaki","Toyota","Yes","05/10/2021",34,0.04,47287
"Male","Purple","Chevrolet","No","11/09/2021",25,0.47,73103
"Male","Crimson","Mercury","Yes","12/12/2021",36,0.34,39414
"Female","Red","Subaru","Yes","16/01/2021",61,0.4,16529
"Male","Goldenrod","Lexus","Yes","31/03/2021",50,0.31,59021
"Male","Red","Suzuki","No","17/05/2021",39,0.08,30524
"Female","Teal","Chevrolet","Yes","19/09/2021",22,0.26,16486
"Male","Aquamarine","Nissan","No","05/02/2021",53,0.08,40284
"Female","Green","Volkswagen","No","20/03/2021",51,0.07,66940
"Female","Purple","Mitsubishi","Yes","11/02/2021",61,0.14,58748
"Male","Maroon","Toyota","Yes","22/12/2021",34,0.26,58761
"Male","Turquoise","Lotus","Yes","30/09/2021",34,0.13,64731
"Other","Turquoise","Mitsubishi","No","05/02/2021",29,0.45,42482
"Female","Pink","Maserati","No","13/02/2021",25,0.14,34133
"Female","Yellow","GMC","Yes","29/01/2021",20,0.23,71866
"Female","Teal","Dodge","Yes","26/05/2021",41,0.5,47333
"Male","Pink","Maybach","Yes","30/06/2021",59,0.38,21939
"Female","Goldenrod","Oldsmobile","Yes","26/04/2021",40,0.28,53759
"Female","Yellow","Isuzu","No","17/02/2021",55,0.22,48163
"Male","Teal","Bentley","Yes","24/11/2021",26,0.28,61873
"Male","Pink","Isuzu","No","14/10/2021",64,0.26,19975
"Male","Pink","Isuzu","Yes","07/03/2021",47,0.42,63507
"Male","Maroon","Suzuki","No","30/12/2021",37,0.26,20743
"Female","Goldenrod","Ford","No","03/05/2021",34,0.17,66487
"Male","Puce","Mercedes-Benz","Yes","08/06/2021",45,0.35,37155
"Female","Aquamarine","Saab","No","18/12/2021",65,0.43,18821
"Male","Teal","Mercedes-Benz","No","02/03/2021",64,0.33,27421
"Female","Mauv","Lexus","Yes","23/11/2021",20,0.21,42824
"Genderqueer","Puce","Chevrolet","Yes","20/05/2021",47,0.03,32301
"Male","Goldenrod","Hyundai","No","13/04/2021",45,0.24,57337
"Male","Green","Ford","Yes","04/12/2021",34,0.15,14974
"Female","Turquoise","Volkswagen","No","15/02/2021",35,0.44,74480
"Female","Red","Chevrolet","Yes","14/06/2021",22,0.28,65020
"Male","Goldenrod","Ford","Yes","01/11/2021",50,0.25,31621
"Male","Red","Volkswagen","No","21/10/2021",28,0.27,37027
"Male","Indigo","Dodge","No","20/02/2021",60,0.28,51293
"Male","Pink","Pontiac","No","11/02/2021",26,0.01,52615
"Female","Violet","Ford","Yes","14/07/2021",63,0.47,37271
"Female","Fuscia","Lexus","No","03/05/2021",43,0.12,72384
"Female","Goldenrod","Toyota","Yes","02/07/2021",41,0.47,65973
"Female","Mauv","Pontiac","No","30/04/2021",26,0.47,20404
"Male","Red","Buick","No","08/12/2021",59,0.46,15517
"Male","Teal","Lincoln","No","17/04/2021",32,0.06,29468
"Female","Khaki","Pontiac","Yes","01/05/2021",36,0.14,57971
"Genderfluid","Red","Chrysler","No","13/11/2021",58,0.33,62862
"Female","Puce","Rolls-Royce","No","31/10/2021",24,0.05,65168
"Female","Maroon","Lincoln","Yes","09/12/2021",20,0.45,25784
"Male","Goldenrod","Chevrolet","Yes","29/12/2021",49,0.23,36132
"Female","Red","Toyota","Yes","08/06/2021",25,0.48,49722
"Male","Khaki","Dodge","No","29/03/2021",47,0.08,36030
"Female","Aquamarine","Toyota","No","17/05/2021",54,0.47,64184
"Male","Orange","Dodge","Yes","12/08/2021",61,0.26,31175
"Polygender","Blue","Chevrolet","No","20/12/2021",43,0.31,52893
"Other","Crimson","Bentley","No","19/02/2021",53,0.2,42808
"Polygender","Aquamarine","Infiniti","Yes","03/12/2021",25,0.26,67006
"Male","Teal","Mazda","Yes","21/01/2021",62,0.21,32586
"Female","Violet","Toyota","No","30/09/2021",31,0.02,32888
"Male","Violet","Audi","No","06/10/2021",23,0.1,73258
"Male","Fuscia","BMW","Yes","27/11/2021",34,0.44,16568
"Female","Goldenrod","Nissan","Yes","23/04/2021",37,0.38,13062
"Male","Maroon","Plymouth","No","12/06/2021",56,0.46,37058
"Male","Pink","Kia","No","22/09/2021",62,0.42,61375
"Polygender","Blue","Nissan","No","09/05/2021",64,0.1,51317
"Male","Purple","Dodge","No","25/12/2021",55,0.04,35401
"Female","Blue","Infiniti","Yes","26/08/2021",46,0.13,39796
"Female","Crimson","Nissan","No","28/05/2021",23,0.25,67155
"Male","Purple","Volkswagen","No","17/09/2021",41,0.45,72997
"Female","Teal","Dodge","Yes","05/04/2021",43,0.42,33078
"Female","Blue","Chevrolet","No","27/03/2021",25,0.38,35906
"Female","Yellow","Isuzu","Yes","01/11/2021",44,0.23,51583
"Female","Purple","Mercedes-Benz","No","04/02/2021",42,0.3,50970
"Female","Green","Mitsubishi","Yes","17/04/2021",26,0.11,39455
"Female","Teal","Audi","No","19/10/2021",35,0.31,66895
"Female","Violet","Toyota","Yes","30/12/2021",47,0.35,41814
"Male","Khaki","Lexus","Yes","14/06/2021",28,0.07,47357
"Female","Goldenrod","Oldsmobile","No","08/02/2021",59,0.27,65099
"Male","Violet","Isuzu","Yes","11/02/2021",40,0.4,24366
"Male","Goldenrod","Toyota","No","30/04/2021",40,0.36,40254
"Female","Mauv","Dodge","No","29/04/2021",41,0.03,62387
"Female","Khaki","Chevrolet","No","17/03/2021",62,0.04,65875
"Male","Red","Pontiac","Yes","11/12/2021",46,0.3,32220
"Male","Goldenrod","Audi","No","28/10/2021",62,0.4,67954
"Male","Red","Dodge","Yes","30/10/2021",21,0.33,35774
"Female","Puce","Isuzu","No","25/03/2021",29,0.03,46928
"Female","Indigo","Mitsubishi","Yes","04/02/2021",50,0.13,59332
"Male","Aquamarine","BMW","Yes","12/03/2021",59,0.07,53024
"Other","Yellow","Lexus","No","19/08/2021",57,0.07,14432
"Female","Orange","Geo","No","01/08/2021",65,0.41,45923
"Male","Orange","Subaru","No","05/02/2021",22,0.08,61713
"Female","Purple","Bentley","Yes","15/06/2021",54,0.01,11466
"Female","Turquoise","GMC","Yes","22/12/2021",30,0.39,12083
"Female","Green","Kia","No","14/07/2021",65,0.1,20704
"Female","Khaki","Chevrolet","Yes","04/01/2021",20,0.47,10747
"Male","Violet","Jaguar","Yes","04/09/2021",49,0.14,62185
"Female","Indigo","Buick","Yes","16/11/2021",55,0.4,44405
"Male","Crimson","Buick","Yes","18/11/2021",20,0.18,54842
"Male","Green","Suzuki","Yes","07/11/2021",31,0.17,44800
"Male","Maroon","Nissan","No","04/07/2021",62,0.02,49162
"Female","Yellow","Chevrolet","No","07/01/2021",30,0.11,36373
"Bigender","Goldenrod","Ford","No","03/02/2021",49,0.2,59226
"Male","Pink","Infiniti","Yes","17/03/2021",62,0.33,21509
"Male","Blue","Chevrolet","No","23/05/2021",54,0.46,74670
"Male","Goldenrod","Chrysler","Yes","04/12/2021",51,0.11,25586
"Male","Yellow","Chevrolet","No","23/07/2021",45,0.09,49625
"Female","Turquoise","Lexus","Yes","28/05/2021",40,0.11,41546
"Male","Violet","Bentley","No","01/02/2021",26,0.4,52470
"Genderqueer","Mauv","Toyota","No","01/06/2021",21,0.36,74724
"Female","Teal","MINI","No","22/04/2021",33,0.12,24750
"Female","Red","Chrysler","Yes","21/06/2021",59,0.25,70342
"Genderqueer","Pink","Nissan","Yes","04/08/2021",35,0.29,68338
"Female","Blue","Chevrolet","No","28/08/2021",29,0.42,27425
"Male","Turquoise","Lexus","No","27/12/2021",30,0.15,11401
"Bigender","Turquoise","Acura","Yes","12/11/2021",44,0.11,35290
"Male","Mauv","Ford","Yes","03/01/2021",28,0.04,40293
"Male","Goldenrod","Pontiac","No","23/11/2021",25,0.2,68110
"Male","Khaki","Toyota","Yes","02/08/2021",35,0.25,49429
"Male","Aquamarine","Chevrolet","No","27/01/2021",45,0.02,54854
"Female","Red","Volvo","No","14/09/2021",24,0.48,16573
"Male","Crimson","Lamborghini","No","11/07/2021",64,0.35,73926
"Female","Yellow","Saturn","Yes","27/05/2021",62,0.1,60333
"Female","Orange","BMW","No","20/02/2021",32,0.31,49035
"Female","Yellow","GMC","No","12/12/2021",58,0.43,43661
"Male","Purple","Hyundai","Yes","28/07/2021",43,0.47,44227
"Female","Orange","Dodge","No","16/05/2021",21,0.42,62581
"Female","Indigo","Ford","Yes","22/08/2021",35,0.42,67188
"Male","Violet","Honda","Yes","02/11/2021",36,0.04,24117
"Female","Violet","Toyota","No","19/06/2021",47,0.1,32200
"Male","Orange","Ford","No","18/09/2021",28,0.13,20040
"Female","Teal","Audi","Yes","09/02/2021",58,0.32,37654
"Male","Goldenrod","Jaguar","Yes","07/12/2021",63,0.45,73464
"Female","Blue","Cadillac","No","12/01/2021",26,0.31,34719
"Female","Turquoise","Pontiac","No","15/04/2021",27,0.36,39780
"Female","Orange","Chevrolet","Yes","23/07/2021",46,0.21,69083
"Male","Fuscia","Volkswagen","Yes","21/01/2021",44,0.09,39252
"Male","Violet","GMC","Yes","11/05/2021",34,0.36,20055
"Male","Teal","Oldsmobile","No","14/04/2021",44,0.25,18994
"Agender","Indigo","Saturn","No","24/07/2021",36,0.42,67986
"Male","Blue","Scion","Yes","01/01/2021",31,0.07,35367
"Female","Maroon","Chevrolet","No","12/11/2021",58,0.16,15250
"Male","Crimson","Ford","No","07/07/2021",43,0.12,47152
"Female","Teal","Chevrolet","No","15/03/2021",24,0.25,62905
"Male","Green","Infiniti","Yes","19/10/2021",57,0.42,16741
"Male","Fuscia","Ford","Yes","21/12/2021",33,0.09,48489
"Male","Green","Maserati","Yes","17/06/2021",57,0.23,15431
"Male","Green","Pontiac","Yes","17/02/2021",61,0.09,29751
"Female","Mauv","Ford","Yes","21/12/2021",35,0.27,56021
"Male","Blue","Ford","Yes","20/01/2021",40,0.34,15867
"Male","Violet","Chevrolet","Yes","11/09/2021",29,0.49,36178
"Male","Indigo","Honda","No","11/03/2021",28,0.26,26986
"Female","Teal","Dodge","No","10/10/2021",65,0.43,30360
"Agender","Indigo","Acura","No","26/02/2021",65,0.06,32678
"Male","Goldenrod","Isuzu","Yes","25/01/2021",48,0.09,16391
"Male","Goldenrod","Land Rover","Yes","09/03/2021",59,0.04,54361
"Female","Teal","Chevrolet","No","25/06/2021",24,0.05,31290
"Female","Red","Chrysler","No","14/10/2021",64,0.27,65182
"Male","Violet","Pontiac","Yes","20/12/2021",62,0.39,39706
"Male","Red","Chevrolet","Yes","18/02/2021",34,0.39,15606
"Female","Goldenrod","Honda","No","10/06/2021",35,0.06,14813
"Male","Maroon","Chevrolet","No","08/12/2021",52,0.42,30010
"Female","Mauv","Ford","Yes","29/12/2021",63,0.41,32174
"Female","Orange","Mercedes-Benz","Yes","02/04/2021",49,0.31,27048
"Other","Purple","Maserati","No","08/01/2021",41,0.31,30771
"Female","Khaki","Ford","Yes","26/03/2021",21,0.43,50601
"Female","Mauv","Mercury","No","13/12/2021",48,0.18,29154
"Bigender","Maroon","Toyota","Yes","17/10/2021",52,0.44,29163
"Female","Yellow","Oldsmobile","No","18/08/2021",62,0.25,10958
"Agender","Puce","Ford","Yes","22/01/2021",45,0.11,74411
"Male","Indigo","Acura","Yes","25/10/2021",43,0.43,30603
"Female","Red","Toyota","No","21/01/2021",55,0.05,49361
"Male","Teal","Mercedes-Benz","No","26/03/2021",42,0.32,50007
"Female","Maroon","Suzuki","No","20/06/2021",52,0.41,10931
"Female","Aquamarine","Mercedes-Benz","Yes","29/03/2021",60,0.19,51652
"Male","Aquamarine","Jaguar","Yes","01/11/2021",21,0.23,56004
"Female","Violet","Subaru","Yes","26/06/2021",29,0.31,17016
"Male","Puce","Toyota","Yes","04/10/2021",55,0.26,45060
"Female","Indigo","Honda","No","28/10/2021",40,0.17,33411
"Male","Fuscia","Ford","Yes","11/07/2021",55,0,45443
"Male","Purple","Mazda","No","29/01/2021",33,0.05,55589
"Female","Indigo","Shelby","Yes","22/09/2021",56,0.22,10331
"Male","Puce","Mazda","Yes","17/06/2021",26,0.06,67660
"Female","Indigo","Mazda","No","02/12/2021",23,0.18,10119
"Genderfluid","Goldenrod","Pontiac","Yes","07/06/2021",64,0.38,50397
"Male","Red","Ford","No","01/04/2021",43,0.45,16022
"Bigender","Pink","Fiat","No","30/07/2021",48,0.46,57269
"Female","Maroon","Dodge","Yes","25/02/2021",53,0.31,70473
"Agender","Teal","Pontiac","No","18/11/2021",31,0.41,50111
"Male","Green","Pontiac","Yes","29/03/2021",41,0.33,69895
"Male","Yellow","Lincoln","Yes","16/11/2021",57,0.28,59745
"Male","Purple","Mitsubishi","Yes","20/11/2021",33,0.41,40292
"Male","Green","Dodge","Yes","12/01/2021",51,0.02,64591
"Female","Red","Lexus","No","08/05/2021",20,0.49,33097
"Genderfluid","Green","Chevrolet","No","04/03/2021",35,0.32,27909
"Male","Green","Hyundai","No","01/02/2021",57,0.07,66201
"Male","Teal","Volvo","No","12/12/2021",58,0.29,66891
"Female","Aquamarine","Porsche","Yes","08/07/2021",59,0.11,66372
"Female","Yellow","Toyota","Yes","11/05/2021",58,0.01,12589
